Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
336010.9993155373,125179562.49999999,338017-11-24,0.9437014035677864,0.18879549324498804,5.177240485399944,-84.79141057161372,123.91217472049657,140.45294754966656
336110.9993155373,125216087.49999999,338117-11-25,0.9335634722545605,0.19750041788251474,5.190506428700411,-87.21391381566957,127.0968320759475,126.18883769834538
336210.9993155373,125252612.49999999,338217-11-26,0.934702196084221,0.19012170447697865,5.218373777099533,-89.41443973600482,126.38511086978113,129.4988628139529
336310.9993155373,125289137.49999999,338317-11-27,0.9451123791725007,0.1912703885819917,5.200162979688199,-91.4549463995478,131.09292819044043,142.37266601434024
336410.9993155373,125325662.49999999,338417-11-27,0.9332084740032489,0.19312349252999342,5.233897364973605,-93.79212151021015,131.70364221285996,125.99551410209563
336510.9993155373,125362187.49999999,338517-11-28,0.9422371246483587,0.1917117936361243,5.240272548672197,-95.92144487113481,134.7094753491614,129.0116286978252
336610.9993155373,125398712.49999999,338617-11-29,0.9341838957409087,0.19447190253914806,5.2687274508325945,-97.98387587357907,135.54731101488036,144.91216268868732
336710.9993155373,125435237.49999999,338717-11-30,0.9377816623998186,0.19172736022527942,5.271954444073657,-100.25353445534334,138.35011470585556,121.78080041931962
336810.9993155373,125471762.49999999,338817-11-30,0.9364789960210453,0.1932195915322364,5.3066468644784015,-102.25919597875014,139.4294228575179,131.90129794939492
336910.9993155373,125508287.49999999,338917-12-01,0.9410981094888146,0.18959913004818607,5.286663314767591,-104.60200913472885,141.377745324185,145.33735439580644
337010.9993155373,125544812.49999999,339017-12-02,0.932117708950392,0.19724144058976226,5.344716157067871,-106.70534623227682,144.61455194001738,127.15065477328777
337110.9993155373,125581337.49999999,339117-12-03,0.9420864355740856,0.18857735323794675,5.331283588262402,-108.61883772766974,145.15521010346856,117.49019332706075
337210.9993155373,125617862.49999999,339217-12-03,0.9284457423112371,0.18780292738832136,5.246313703282676,-111.41075495288985,146.94068193086474,44.538742778957015
337310.9993155373,125654387.49999999,339317-12-04,0.9436099273034125,0.19086236720178937,5.2330146021859445,-113.35323892870498,150.68386662659202,62.0071499275496
337410.9993155373,125690912.49999999,339417-12-05,0.9405805861242946,0.20079068198047237,5.238656511419035,-115.45126969334173,152.06882207775183,52.97070106492938
337510.9993155373,125727437.49999999,339517-12-06,0.9285908252505107,0.18556470037055925,5.33226143459786,-118.01764825659095,152.7249200420867,59.272483698478
337610.9993155373,125763962.49999999,339617-12-06,0.9198274069583624,0.1815809254410428,5.328804866552928,-119.47983720213699,155.2775819872059,339.64595775588697
337710.9993155373,125800487.49999999,339717-12-07,0.9432665490376683,0.18826241141876612,5.237462424380799,-121.70665664917031,157.9509882069076,228.350734788049
